(133.2376824134412, 5.249188159220495)
(40.67268063250216, -0.014964038578139544)
(115.18926521158427, 31.353302676126848)
(161.83627060550756, 5.6044155096327435)
(213.29619048504634, -1.7032147483636635)
(33.04614037899533, 0.46362147659964525)
(11.055475260894845, 41.82156716770823)
(1.2242611264561942, -1.0457178585855407)
(359.01943971692583, -8.906509643779271)
(150.5717191851762, 2.394965313789882)
(173.25204017228947, -0.5215165930410477)
(355.287424098198, 0.009483614884225009)
(39.791079566739654, 1.0878100587162571)
(49.23620938627974, -0.041531825991894894)
(36.454264433962855, 1.1248044002455428)
(138.65313730361075, 47.9095977955485)
(232.72596476450803, 10.825461606171473)
(21.401514877988024, -0.007792988031854719)
(184.40844116018113, 45.64085210129484)
(50.418745767133565, 0.2773046279478495)
(24.355384519955944, -8.456211823920484)
(132.24043326018887, 44.8646628901507)
(138.24291312135895, 30.834889478037397)
(17.42219728053044, 1.0075693079111867)
(173.41377222369596, 0.7260064127097967)
(11.348860723072212, 41.61824447572768)
(10.615970880934913, 40.41017808576544)
(40.67561374141102, -0.0246305077208947)
(39.65666946175517, -7.965701865956305)
(15.835978526107343, -0.3367184285427036)
(347.40134807702907, 0.014413383153405545)
(323.3618434913927, -0.8235911922258423)
(11.56259166490959, 41.88833927665996)
(26.58941950930929, -0.8683565936748615)
(202.44589773275175, 46.3618845020375)
(162.677160316916, 0.26549917789599403)
(11.470598433963783, 41.893162260093234)
(36.454264433962855, 1.1248044002455428)
(40.672061514803424, -0.008803239226891631)
(11.391470148717415, 41.904884258993995)
(169.673382337979, 22.00449480376639)
(143.73884752822732, 17.044208948133615)
(189.4313604120154, 11.818185320161602)
(40.67199805348857, -0.008754981597514845)
(194.2682707762268, 21.60980010850045)
(43.218230553985954, -1.2700632232653106)
(29.786186163859455, -0.8144584557059136)
(139.0193184676805, 29.85107367959466)
(34.4055595045929, -5.14905685179049)
(40.454543151348894, -8.399105005793144)
(150.43592272199706, 2.8510593061458565)
(8.862478060851046, -20.272601013030965)
(139.86466855151627, 27.336856793619503)
(38.90734521737958, -0.08705725758158123)
(186.1152020411059, 11.818313414976913)
(355.08068252620035, 0.9254411326956935)
(39.967688911633886, -1.5775143580084998)
(312.4717436566929, -0.19578475928024092)
(1.231358490676208, -1.0374363205885941)
(34.88850838091911, 20.087815201769175)
(219.5473699578104, 34.34042368211868)
(46.16414090713665, -0.14706940467434396)
(45.42110002404055, 1.2637786571999357)
(152.8595139721257, 1.7270723753516393)
(27.57128965504531, 0.9518051657300266)
(36.63090317312999, 0.22177537841786163)
(31.461148846542958, -9.841092096953915)
(45.43137521091821, 1.2598974710268465)
(83.59153042295564, -5.2294641989520585)
